Name,ID,Has Block,Mod,Class
Forestry:diggerBag,4586,false,Forestry,forestry.storage.items.ItemBackpack
Forestry:diggerBagT2,4587,false,Forestry,forestry.storage.items.ItemBackpack
Forestry:foresterBag,4588,false,Forestry,forestry.storage.items.ItemBackpack
Forestry:foresterBagT2,4589,false,Forestry,forestry.storage.items.ItemBackpack
Forestry:hunterBag,4590,false,Forestry,forestry.storage.items.ItemBackpack
Forestry:hunterBagT2,4591,false,Forestry,forestry.storage.items.ItemBackpack
Forestry:adventurerBag,4592,false,Forestry,forestry.storage.items.ItemBackpack
Forestry:adventurerBagT2,4593,false,Forestry,forestry.storage.items.ItemBackpack
Forestry:builderBag,4594,false,Forestry,forestry.storage.items.ItemBackpack
Forestry:builderBagT2,4595,false,Forestry,forestry.storage.items.ItemBackpack
Forestry:cratedPeat,4596,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedApatite,4597,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedFertilizer,4598,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedMulch,4599,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedPhosphor,4600,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedAsh,4601,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedTin,4602,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedCopper,4603,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedBronze,4604,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedHumus,4605,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedBogearth,4606,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedWheat,4607,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedCookies,4608,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedRedstone,4609,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedLapis,4610,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedReeds,4611,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedClay,4612,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedGlowstone,4613,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedApples,4614,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedNetherwart,4615,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedCharcoal,4616,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedCoal,4617,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedSeeds,4618,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedPotatoes,4619,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedCarrots,4620,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedWood,4621,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedSpruceWood,4622,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedBirchWood,4623,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedJungleWood,4624,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedAcaciaWood,4625,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedDarkOakWood,4626,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedCobblestone,4627,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedDirt,4628,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedPodzol,4629,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedStone,4630,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedBrick,4631,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedCacti,4632,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedSand,4633,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedRedSand,4634,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedObsidian,4635,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedNetherrack,4636,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedSoulsand,4637,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedSandstone,4638,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedNetherbrick,4639,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedMycelium,4640,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedGravel,4641,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedSaplings,4642,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedSpruceSapling,4643,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedBirchSapling,4644,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedJungleSapling,4645,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedAcaciaSapling,4646,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedDarkOakSapling,4647,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedBeeswax,4648,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedPollen,4649,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedCrystallinePollen,4650,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedPropolis,4651,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedHoneydew,4652,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedRoyalJelly,4653,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedHoneycombs,4654,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedCocoaComb,4655,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedSimmeringCombs,4656,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedStringyCombs,4657,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedFrozenCombs,4658,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedDrippingCombs,4659,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedSilkyCombs,4660,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedParchedCombs,4661,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedMysteriousCombs,4662,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedPowderyCombs,4663,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedWheatenCombs,4664,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedMossyCombs,4665,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedMellowCombs,4666,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedRefractoryWax,4667,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedCherry,4668,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedWalnut,4669,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedChestnut,4670,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedLemon,4671,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedPlum,4672,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedPapaya,4673,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedDates,4674,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedResin,4675,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedRubber,4676,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedScrap,4677,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedUUM,4678,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedSilver,4679,false,Forestry,forestry.core.items.ItemCrated
Forestry:cratedBrass,4680,false,Forestry,forestry.core.items.ItemCrated
Baubles:Ring,4681,false,Baubles,baubles.common.items.ItemRing
ThermalFoundation:lexicon,4682,false,ThermalFoundation,cofh.thermalfoundation.item.ItemLexicon
ThermalFoundation:bucket,4683,false,ThermalFoundation,cofh.core.item.ItemBucket
ThermalFoundation:material,4684,false,ThermalFoundation,cofh.core.item.ItemBase
ThermalFoundation:tool.shearsWood,4685,false,ThermalFoundation,cofh.core.item.tool.ItemShearsAdv
ThermalFoundation:tool.sickleWood,4686,false,ThermalFoundation,cofh.core.item.tool.ItemSickleAdv
ThermalFoundation:tool.shearsStone,4687,false,ThermalFoundation,cofh.core.item.tool.ItemShearsAdv
ThermalFoundation:tool.fishingRodStone,4688,false,ThermalFoundation,cofh.core.item.tool.ItemFishingRodAdv
ThermalFoundation:tool.sickleStone,4689,false,ThermalFoundation,cofh.core.item.tool.ItemSickleAdv
ThermalFoundation:tool.bowStone,4690,false,ThermalFoundation,cofh.core.item.tool.ItemBowAdv
ThermalFoundation:tool.fishingRodIron,4691,false,ThermalFoundation,cofh.core.item.tool.ItemFishingRodAdv
ThermalFoundation:tool.sickleIron,4692,false,ThermalFoundation,cofh.core.item.tool.ItemSickleAdv
ThermalFoundation:tool.bowIron,4693,false,ThermalFoundation,cofh.core.item.tool.ItemBowAdv
ThermalFoundation:tool.shearsDiamond,4694,false,ThermalFoundation,cofh.core.item.tool.ItemShearsAdv
ThermalFoundation:tool.fishingRodDiamond,4695,false,ThermalFoundation,cofh.core.item.tool.ItemFishingRodAdv
ThermalFoundation:tool.sickleDiamond,4696,false,ThermalFoundation,cofh.core.item.tool.ItemSickleAdv
ThermalFoundation:tool.bowDiamond,4697,false,ThermalFoundation,cofh.core.item.tool.ItemBowAdv
ThermalFoundation:tool.shearsGold,4698,false,ThermalFoundation,cofh.core.item.tool.ItemShearsAdv
ThermalFoundation:tool.fishingRodGold,4699,false,ThermalFoundation,cofh.core.item.tool.ItemFishingRodAdv
ThermalFoundation:tool.sickleGold,4700,false,ThermalFoundation,cofh.core.item.tool.ItemSickleAdv
ThermalFoundation:tool.bowGold,4701,false,ThermalFoundation,cofh.core.item.tool.ItemBowAdv
ThermalFoundation:armor.helmetCopper,4702,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.plateCopper,4703,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.legsCopper,4704,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.bootsCopper,4705,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:tool.swordCopper,4706,false,ThermalFoundation,cofh.core.item.tool.ItemSwordAdv
ThermalFoundation:tool.shovelCopper,4707,false,ThermalFoundation,cofh.core.item.tool.ItemShovelAdv
ThermalFoundation:tool.pickaxeCopper,4708,false,ThermalFoundation,cofh.core.item.tool.ItemPickaxeAdv
ThermalFoundation:tool.axeCopper,4709,false,ThermalFoundation,cofh.core.item.tool.ItemAxeAdv
ThermalFoundation:tool.hoeCopper,4710,false,ThermalFoundation,cofh.core.item.tool.ItemHoeAdv
ThermalFoundation:tool.shearsCopper,4711,false,ThermalFoundation,cofh.core.item.tool.ItemShearsAdv
ThermalFoundation:tool.fishingRodCopper,4712,false,ThermalFoundation,cofh.core.item.tool.ItemFishingRodAdv
ThermalFoundation:tool.sickleCopper,4713,false,ThermalFoundation,cofh.core.item.tool.ItemSickleAdv
ThermalFoundation:tool.bowCopper,4714,false,ThermalFoundation,cofh.core.item.tool.ItemBowAdv
ThermalFoundation:armor.helmetTin,4715,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.plateTin,4716,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.legsTin,4717,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.bootsTin,4718,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:tool.swordTin,4719,false,ThermalFoundation,cofh.core.item.tool.ItemSwordAdv
ThermalFoundation:tool.shovelTin,4720,false,ThermalFoundation,cofh.core.item.tool.ItemShovelAdv
ThermalFoundation:tool.pickaxeTin,4721,false,ThermalFoundation,cofh.core.item.tool.ItemPickaxeAdv
ThermalFoundation:tool.axeTin,4722,false,ThermalFoundation,cofh.core.item.tool.ItemAxeAdv
ThermalFoundation:tool.hoeTin,4723,false,ThermalFoundation,cofh.core.item.tool.ItemHoeAdv
ThermalFoundation:tool.shearsTin,4724,false,ThermalFoundation,cofh.core.item.tool.ItemShearsAdv
ThermalFoundation:tool.fishingRodTin,4725,false,ThermalFoundation,cofh.core.item.tool.ItemFishingRodAdv
ThermalFoundation:tool.sickleTin,4726,false,ThermalFoundation,cofh.core.item.tool.ItemSickleAdv
ThermalFoundation:tool.bowTin,4727,false,ThermalFoundation,cofh.core.item.tool.ItemBowAdv
ThermalFoundation:armor.helmetSilver,4728,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.plateSilver,4729,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.legsSilver,4730,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.bootsSilver,4731,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:tool.swordSilver,4732,false,ThermalFoundation,cofh.core.item.tool.ItemSwordAdv
ThermalFoundation:tool.shovelSilver,4733,false,ThermalFoundation,cofh.core.item.tool.ItemShovelAdv
ThermalFoundation:tool.pickaxeSilver,4734,false,ThermalFoundation,cofh.core.item.tool.ItemPickaxeAdv
ThermalFoundation:tool.axeSilver,4735,false,ThermalFoundation,cofh.core.item.tool.ItemAxeAdv
ThermalFoundation:tool.hoeSilver,4736,false,ThermalFoundation,cofh.core.item.tool.ItemHoeAdv
ThermalFoundation:tool.shearsSilver,4737,false,ThermalFoundation,cofh.core.item.tool.ItemShearsAdv
ThermalFoundation:tool.fishingRodSilver,4738,false,ThermalFoundation,cofh.core.item.tool.ItemFishingRodAdv
ThermalFoundation:tool.sickleSilver,4739,false,ThermalFoundation,cofh.core.item.tool.ItemSickleAdv
ThermalFoundation:tool.bowSilver,4740,false,ThermalFoundation,cofh.core.item.tool.ItemBowAdv
ThermalFoundation:armor.helmetLead,4741,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.plateLead,4742,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.legsLead,4743,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.bootsLead,4744,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:tool.swordLead,4745,false,ThermalFoundation,cofh.core.item.tool.ItemSwordAdv
ThermalFoundation:tool.shovelLead,4746,false,ThermalFoundation,cofh.core.item.tool.ItemShovelAdv
ThermalFoundation:tool.pickaxeLead,4747,false,ThermalFoundation,cofh.core.item.tool.ItemPickaxeAdv
ThermalFoundation:tool.axeLead,4748,false,ThermalFoundation,cofh.core.item.tool.ItemAxeAdv
ThermalFoundation:tool.hoeLead,4749,false,ThermalFoundation,cofh.core.item.tool.ItemHoeAdv
ThermalFoundation:tool.shearsLead,4750,false,ThermalFoundation,cofh.core.item.tool.ItemShearsAdv
ThermalFoundation:tool.fishingRodLead,4751,false,ThermalFoundation,cofh.core.item.tool.ItemFishingRodAdv
ThermalFoundation:tool.sickleLead,4752,false,ThermalFoundation,cofh.core.item.tool.ItemSickleAdv
ThermalFoundation:tool.bowLead,4753,false,ThermalFoundation,cofh.core.item.tool.ItemBowAdv
ThermalFoundation:armor.helmetNickel,4754,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.plateNickel,4755,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.legsNickel,4756,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.bootsNickel,4757,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:tool.swordNickel,4758,false,ThermalFoundation,cofh.core.item.tool.ItemSwordAdv
ThermalFoundation:tool.shovelNickel,4759,false,ThermalFoundation,cofh.core.item.tool.ItemShovelAdv
ThermalFoundation:tool.pickaxeNickel,4760,false,ThermalFoundation,cofh.core.item.tool.ItemPickaxeAdv
ThermalFoundation:tool.axeNickel,4761,false,ThermalFoundation,cofh.core.item.tool.ItemAxeAdv
ThermalFoundation:tool.hoeNickel,4762,false,ThermalFoundation,cofh.core.item.tool.ItemHoeAdv
ThermalFoundation:tool.shearsNickel,4763,false,ThermalFoundation,cofh.core.item.tool.ItemShearsAdv
ThermalFoundation:tool.fishingRodNickel,4764,false,ThermalFoundation,cofh.core.item.tool.ItemFishingRodAdv
ThermalFoundation:tool.sickleNickel,4765,false,ThermalFoundation,cofh.core.item.tool.ItemSickleAdv
ThermalFoundation:tool.bowNickel,4766,false,ThermalFoundation,cofh.core.item.tool.ItemBowAdv
ThermalFoundation:armor.helmetElectrum,4767,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.plateElectrum,4768,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.legsElectrum,4769,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.bootsElectrum,4770,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:tool.swordElectrum,4771,false,ThermalFoundation,cofh.core.item.tool.ItemSwordAdv
ThermalFoundation:tool.shovelElectrum,4772,false,ThermalFoundation,cofh.core.item.tool.ItemShovelAdv
ThermalFoundation:tool.pickaxeElectrum,4773,false,ThermalFoundation,cofh.core.item.tool.ItemPickaxeAdv
ThermalFoundation:tool.axeElectrum,4774,false,ThermalFoundation,cofh.core.item.tool.ItemAxeAdv
ThermalFoundation:tool.hoeElectrum,4775,false,ThermalFoundation,cofh.core.item.tool.ItemHoeAdv
ThermalFoundation:tool.shearsElectrum,4776,false,ThermalFoundation,cofh.core.item.tool.ItemShearsAdv
ThermalFoundation:tool.fishingRodElectrum,4777,false,ThermalFoundation,cofh.core.item.tool.ItemFishingRodAdv
ThermalFoundation:tool.sickleElectrum,4778,false,ThermalFoundation,cofh.core.item.tool.ItemSickleAdv
ThermalFoundation:tool.bowElectrum,4779,false,ThermalFoundation,cofh.core.item.tool.ItemBowAdv
ThermalFoundation:armor.helmetInvar,4780,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.plateInvar,4781,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.legsInvar,4782,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.bootsInvar,4783,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:tool.swordInvar,4784,false,ThermalFoundation,cofh.core.item.tool.ItemSwordAdv
ThermalFoundation:tool.shovelInvar,4785,false,ThermalFoundation,cofh.core.item.tool.ItemShovelAdv
ThermalFoundation:tool.pickaxeInvar,4786,false,ThermalFoundation,cofh.core.item.tool.ItemPickaxeAdv
ThermalFoundation:tool.axeInvar,4787,false,ThermalFoundation,cofh.core.item.tool.ItemAxeAdv
ThermalFoundation:tool.hoeInvar,4788,false,ThermalFoundation,cofh.core.item.tool.ItemHoeAdv
ThermalFoundation:tool.shearsInvar,4789,false,ThermalFoundation,cofh.core.item.tool.ItemShearsAdv
ThermalFoundation:tool.fishingRodInvar,4790,false,ThermalFoundation,cofh.core.item.tool.ItemFishingRodAdv
ThermalFoundation:tool.sickleInvar,4791,false,ThermalFoundation,cofh.core.item.tool.ItemSickleAdv
ThermalFoundation:tool.bowInvar,4792,false,ThermalFoundation,cofh.core.item.tool.ItemBowAdv
ThermalFoundation:armor.helmetBronze,4793,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.plateBronze,4794,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.legsBronze,4795,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.bootsBronze,4796,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:tool.swordBronze,4797,false,ThermalFoundation,cofh.core.item.tool.ItemSwordAdv
ThermalFoundation:tool.shovelBronze,4798,false,ThermalFoundation,cofh.core.item.tool.ItemShovelAdv
ThermalFoundation:tool.pickaxeBronze,4799,false,ThermalFoundation,cofh.core.item.tool.ItemPickaxeAdv
ThermalFoundation:tool.axeBronze,4800,false,ThermalFoundation,cofh.core.item.tool.ItemAxeAdv
ThermalFoundation:tool.hoeBronze,4801,false,ThermalFoundation,cofh.core.item.tool.ItemHoeAdv
ThermalFoundation:tool.shearsBronze,4802,false,ThermalFoundation,cofh.core.item.tool.ItemShearsAdv
ThermalFoundation:tool.fishingRodBronze,4803,false,ThermalFoundation,cofh.core.item.tool.ItemFishingRodAdv
ThermalFoundation:tool.sickleBronze,4804,false,ThermalFoundation,cofh.core.item.tool.ItemSickleAdv
ThermalFoundation:tool.bowBronze,4805,false,ThermalFoundation,cofh.core.item.tool.ItemBowAdv
ThermalFoundation:armor.helmetPlatinum,4806,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.platePlatinum,4807,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.legsPlatinum,4808,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:armor.bootsPlatinum,4809,false,ThermalFoundation,cofh.core.item.ItemArmorAdv
ThermalFoundation:tool.swordPlatinum,4810,false,ThermalFoundation,cofh.core.item.tool.ItemSwordAdv
ThermalFoundation:tool.shovelPlatinum,4811,false,ThermalFoundation,cofh.core.item.tool.ItemShovelAdv
ThermalFoundation:tool.pickaxePlatinum,4812,false,ThermalFoundation,cofh.core.item.tool.ItemPickaxeAdv
ThermalFoundation:tool.axePlatinum,4813,false,ThermalFoundation,cofh.core.item.tool.ItemAxeAdv
ThermalFoundation:tool.hoePlatinum,4814,false,ThermalFoundation,cofh.core.item.tool.ItemHoeAdv
ThermalFoundation:tool.shearsPlatinum,4815,false,ThermalFoundation,cofh.core.item.tool.ItemShearsAdv
ThermalFoundation:tool.fishingRodPlatinum,4816,false,ThermalFoundation,cofh.core.item.tool.ItemFishingRodAdv
ThermalFoundation:tool.sicklePlatinum,4817,false,ThermalFoundation,cofh.core.item.tool.ItemSickleAdv
ThermalFoundation:tool.bowPlatinum,4818,false,ThermalFoundation,cofh.core.item.tool.ItemBowAdv
ThermalExpansion:wrench,4819,false,ThermalExpansion,cofh.thermalexpansion.item.tool.ItemWrench
ThermalExpansion:tool.battleWrenchInvar,4820,false,ThermalExpansion,cofh.thermalexpansion.item.tool.ItemWrenchBattle
ThermalExpansion:meter,4821,false,ThermalExpansion,cofh.thermalexpansion.item.tool.ItemMultimeter
ThermalExpansion:igniter,4822,false,ThermalExpansion,cofh.thermalexpansion.item.tool.ItemIgniter
ThermalExpansion:chiller,4823,false,ThermalExpansion,cofh.thermalexpansion.item.tool.ItemChiller
ThermalExpansion:pump,4824,false,ThermalExpansion,cofh.thermalexpansion.item.tool.ItemPump
ThermalExpansion:transfuser,4825,false,ThermalExpansion,cofh.thermalexpansion.item.tool.ItemTransfuser
ThermalExpansion:capacitor,4826,false,ThermalExpansion,cofh.thermalexpansion.item.ItemCapacitor
ThermalExpansion:satchel,4827,false,ThermalExpansion,cofh.thermalexpansion.item.ItemSatchel
ThermalExpansion:diagram,4828,false,ThermalExpansion,cofh.thermalexpansion.item.ItemDiagram
ThermalExpansion:material,4829,false,ThermalExpansion,cofh.core.item.ItemBase
ThermalExpansion:augment,4830,false,ThermalExpansion,cofh.thermalexpansion.item.ItemAugment
ThermalExpansion:florb,4831,false,ThermalExpansion,cofh.thermalexpansion.item.ItemFlorb
LogisticsPipes:item.logisticsItemCard,4832,false,LogisticsPipes,logisticspipes.items.LogisticsItemCard
LogisticsPipes:item.remoteOrdererItem,4833,false,LogisticsPipes,logisticspipes.items.RemoteOrderer
LogisticsPipes:item.ItemPipeSignCreator,4834,false,LogisticsPipes,logisticspipes.items.ItemPipeSignCreator
LogisticsPipes:item.logisticsHUDGlasses,4835,false,LogisticsPipes,logisticspipes.items.ItemHUDArmor
LogisticsPipes:item.logisticsParts,4836,false,LogisticsPipes,logisticspipes.items.ItemParts
LogisticsPipes:item.pipeComponents,4837,false,LogisticsPipes,logisticspipes.items.ItemPipeComponents
LogisticsPipes:item.itemModule,4838,false,LogisticsPipes,logisticspipes.items.ItemModule
LogisticsPipes:item.itemDisk,4839,false,LogisticsPipes,logisticspipes.items.ItemDisk
LogisticsPipes:item.itemUpgrade,4840,false,LogisticsPipes,logisticspipes.items.ItemUpgrade
LogisticsPipes:item.logisticsFluidContainer,4841,false,LogisticsPipes,logisticspipes.items.LogisticsFluidContainer
LogisticsPipes:item.brokenItem,4842,false,LogisticsPipes,logisticspipes.items.LogisticsBrokenItem
LogisticsPipes:item.pipeController,4843,false,LogisticsPipes,logisticspipes.items.ItemPipeController
LogisticsPipes:item.PipeItemsBasicLogistics,4844,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe
LogisticsPipes:item.PipeItemsRequestLogistics,4845,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe
LogisticsPipes:item.PipeItemsProviderLogistics,4846,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe
LogisticsPipes:item.PipeItemsCraftingLogistics,4847,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe
LogisticsPipes:item.PipeItemsSatelliteLogistics,4848,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe
LogisticsPipes:item.PipeItemsSupplierLogistics,4849,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe
LogisticsPipes:item.PipeLogisticsChassiMk1,4850,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe
LogisticsPipes:item.PipeLogisticsChassiMk2,4851,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe
LogisticsPipes:item.PipeLogisticsChassiMk3,4852,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe
LogisticsPipes:item.PipeLogisticsChassiMk4,4853,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe
LogisticsPipes:item.PipeLogisticsChassiMk5,4854,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe
LogisticsPipes:item.PipeItemsCraftingLogisticsMk2,4855,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe
LogisticsPipes:item.PipeItemsRequestLogisticsMk2,4856,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe
LogisticsPipes:item.PipeItemsRemoteOrdererLogistics,4857,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe
LogisticsPipes:item.PipeItemsProviderLogisticsMk2,4858,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe
LogisticsPipes:item.PipeItemsApiaristAnalyser,4859,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe
LogisticsPipes:item.PipeItemsApiaristSink,4860,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe
LogisticsPipes:item.PipeItemsInvSysConnector,4861,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe
LogisticsPipes:item.PipeItemsSystemEntranceLogistics,4862,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe
LogisticsPipes:item.PipeItemsSystemDestinationLogistics,4863,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe
LogisticsPipes:item.PipeItemsCraftingLogisticsMk3,4864,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe
LogisticsPipes:item.PipeItemsFirewall,4865,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe
LogisticsPipes:item.PipeItemsFluidSupplier,4866,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe
LogisticsPipes:item.PipeFluidBasic,4867,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe
LogisticsPipes:item.PipeFluidInsertion,4868,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe
LogisticsPipes:item.PipeFluidProvider,4869,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe
LogisticsPipes:item.PipeFluidRequestLogistics,4870,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe
LogisticsPipes:item.PipeFluidExtractor,4871,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe
